,id,type,url,content,featured,collapsed,is_author,is_delete,created_time,resource_type,reviewing,allow_like,allow_delete,allow_reply,allow_vote,can_recommend,can_collapse,author,is_parent_author,vote_count,voting,disliked
15,115944462,comment,https://www.zhihu.com/api/v4/comments/115944462,这是有故事的人才懂的,False,False,False,False,1453830632,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'f4e6b0f56a68bc633419533bd88bccfe', 'url_token': 'jiang-hui-67-33', 'name': '猫先生', 'avatar_url': 'https://pic3.zhimg.com/e2e0fd76d6af4aba8333784e88932160_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/e2e0fd76d6af4aba8333784e88932160_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/f4e6b0f56a68bc633419533bd88bccfe', 'user_type': 'people', 'headline': '开玩笑赞陈伟霆帅气，被个智障骂了，气得厉害？', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False
16,118376522,comment,https://www.zhihu.com/api/v4/comments/118376522,你这种幽默我觉得放在评论挺好，答题是不是太不走心了,False,False,False,False,1455079444,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '98f2b8adfa688c1df63008ff57f53282', 'url_token': 'gua-niu-62-16-26', 'name': '蜗牛', 'avatar_url': 'https://pic1.zhimg.com/v2-5d9c9cb2dff305124fbec927118e6381_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-5d9c9cb2dff305124fbec927118e6381_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/98f2b8adfa688c1df63008ff57f53282', 'user_type': 'people', 'headline': '认认真真生活', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
17,119273860,comment,https://www.zhihu.com/api/v4/comments/119273860,街上有垃圾桶就不错了,False,False,False,False,1455516368,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'aee854751123c410057280fc404189f0', 'url_token': 'wang-er-58-63', 'name': '王琚', 'avatar_url': 'https://pic4.zhimg.com/996dec72c_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/996dec72c_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/aee854751123c410057280fc404189f0', 'user_type': 'people', 'headline': '脑残派推理大师  电影候补先疯', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,3,False,False
18,129549394,comment,https://www.zhihu.com/api/v4/comments/129549394,日本这个国家首先在地理环境上比中国要差，毕竟中国还说过地大物博。日本土地资源有限，当然更注意环保这些，和人民的认知也是有关系的，还有政府等等。,False,False,False,False,1460476766,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '7924b022b466b763bf840a4f684a25c9', 'url_token': 'men-guo-56', 'name': '恍若隔世', 'avatar_url': 'https://pic3.zhimg.com/7579c79b063923b7ba98c933592c8dcb_r.jpg', 'avatar_url_template': 'https://pic3.zhimg.com/7579c79b063923b7ba98c933592c8dcb_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/7924b022b466b763bf840a4f684a25c9', 'user_type': 'people', 'headline': '一只飞蝴蝶。', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False
19,134958719,comment,https://www.zhihu.com/api/v4/comments/134958719,一针见血 。,False,False,False,False,1463023647,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '95ca6d9c1c486da880f9b61c4145ee06', 'url_token': 'carmen-kam', 'name': 'carmen kam', 'avatar_url': 'https://pic4.zhimg.com/2b5089bbf82b36f1753afc24a531d539_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/2b5089bbf82b36f1753afc24a531d539_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/95ca6d9c1c486da880f9b61c4145ee06', 'user_type': 'people', 'headline': 'not a girl not yet a woman ', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,0,False,False
0,145845546,comment,https://www.zhihu.com/api/v4/comments/145845546,尼玛。非常正确,False,False,False,False,1467075579,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'ed57923660b8e6302e9b1cb3daead2f7', 'url_token': 'ai-di-sheng-67-97', 'name': '小爱', 'avatar_url': 'https://pic1.zhimg.com/v2-f98e195ace693dd8e9cfc9ade2d59038_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-f98e195ace693dd8e9cfc9ade2d59038_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/ed57923660b8e6302e9b1cb3daead2f7', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False
1,192537953,comment,https://www.zhihu.com/api/v4/comments/192537953,阿银！没想到这样也能偶遇你！,False,False,False,False,1480302982,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': '720146e33f98a2f18dc00c7d9f7a8089', 'url_token': 'a-wu-yikou-chi-diao', 'name': '啊呜一口吃掉', 'avatar_url': 'https://pic4.zhimg.com/92976ea228b5a895da40c26a7df5e745_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/92976ea228b5a895da40c26a7df5e745_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/720146e33f98a2f18dc00c7d9f7a8089', 'user_type': 'people', 'headline': '中文系伪汉', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False
2,286800538,comment,https://www.zhihu.com/api/v4/comments/286800538,回答很到位。,False,False,False,False,1496064957,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'ef7d3d7e0ceeb8cba26dc0d7752cdbef', 'url_token': 'fa-xian-dian-ti', 'name': '自由落体不自由', 'avatar_url': 'https://pic1.zhimg.com/v2-1825b457a4052acc89bd5edb328e71da_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-1825b457a4052acc89bd5edb328e71da_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/ef7d3d7e0ceeb8cba26dc0d7752cdbef', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
3,426570301,comment,https://www.zhihu.com/api/v4/comments/426570301,讲真这里街头垃圾桶都是写可回收不可回收的两个口，扔进去掉进同一个桶里，科科（桶本身应该是正常的，但环卫把两个内桶扔了，垃圾就都掉进外桶,False,False,False,False,1522751313,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'ea9c39ec30aa9eff421627561ca3a679', 'url_token': 'tu-tu-44-38', 'name': '兔兔', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/ea9c39ec30aa9eff421627561ca3a679', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': 0, 'is_advertiser': False}}",False,0,False,False
4,680004298,comment,https://www.zhihu.com/api/v4/comments/680004298,呵呵，我们小区，立了7，8个垃圾桶，但是每次都是一个垃圾桶满的不行，其他几个是空的，外面堆着一堆垃圾，到处都是，你说就这样的居民素质，垃圾分类可能吗？,False,False,False,False,1562029337,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'b0678a1d81df3e48882f51b146304bb3', 'url_token': 'mo-han-25-74-42', 'name': '我日酷儿', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/b0678a1d81df3e48882f51b146304bb3', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False
5,680279016,comment,https://www.zhihu.com/api/v4/comments/680279016,在座的几位仿水军的，乱扔垃圾的可没少些，笑的倒是一个比一个开心。[撇嘴],False,False,False,False,1562053686,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'f10f7b084435c007c3dac22da3fa0690', 'url_token': 'xi-xi-qing-feng-sheng-44', 'name': '习习清风生', 'avatar_url': 'https://pic4.zhimg.com/da8e974dc_r.jpg', 'avatar_url_template': 'https://pic4.zhimg.com/da8e974dc_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/f10f7b084435c007c3dac22da3fa0690', 'user_type': 'people', 'headline': '', 'badge': [], 'gender': -1, 'is_advertiser': False}}",False,0,False,False
6,680339766,comment,https://www.zhihu.com/api/v4/comments/680339766,能不要随地吐痰就不错了，能不要随地扔烟头就不错了,False,False,False,False,1562059109,answer,False,True,False,True,True,False,False,"{'role': 'normal', 'member': {'id': 'f395409b2f4eec977e1ca34384907e29', 'url_token': 'music0629', 'name': '云飞', 'avatar_url': 'https://pic1.zhimg.com/v2-188e6cdccd743336c63dc327658eeba1_r.jpg', 'avatar_url_template': 'https://pic1.zhimg.com/v2-188e6cdccd743336c63dc327658eeba1_{size}.jpg', 'is_org': False, 'type': 'people', 'url': 'https://www.zhihu.com/api/v4/people/f395409b2f4eec977e1ca34384907e29', 'user_type': 'people', 'headline': '同自己握手，与世界拥抱', 'badge': [], 'gender': 1, 'is_advertiser': False}}",False,0,False,False
